Timestamp,vehicles/10min,kWh/10min
1/2/2022 23:00,19,0
1/2/2022 23:10,13,0
1/2/2022 23:20,8,0
1/2/2022 23:30,4,0
1/2/2022 23:40,8,0
1/2/2022 23:50,4,0
1/3/2022 0:00,2,0
1/3/2022 0:10,8,0
1/3/2022 0:20,6,0
1/3/2022 0:30,9,0
1/3/2022 0:40,2,0
1/3/2022 0:50,2,0
1/3/2022 1:00,5,0
1/3/2022 1:10,3,0
1/3/2022 1:20,2,0
1/3/2022 1:30,4,0
1/3/2022 1:40,8,0
1/3/2022 1:50,2,0
1/3/2022 2:00,4,0
1/3/2022 2:10,2,0
1/3/2022 2:20,2,0
1/3/2022 2:30,3,0
1/3/2022 2:40,2,0
1/3/2022 2:50,0,0
1/3/2022 3:00,2,0
1/3/2022 3:10,0,0
1/3/2022 3:20,1,0
1/3/2022 3:30,1,0
1/3/2022 3:40,1,0
1/3/2022 3:50,0,0
1/3/2022 4:00,1,0
1/3/2022 4:10,1,0
1/3/2022 4:20,0,0
1/3/2022 4:30,0,0
1/3/2022 4:40,2,0
1/3/2022 4:50,1,0
1/3/2022 5:00,0,0
1/3/2022 5:10,1,0
1/3/2022 5:20,1,0
1/3/2022 5:30,2,0
1/3/2022 5:40,0,0
1/3/2022 5:50,2,0
1/3/2022 6:00,1,0
1/3/2022 6:10,2,0
1/3/2022 6:20,3,0
1/3/2022 6:30,5,0
1/3/2022 6:40,10,0
1/3/2022 6:50,12,0
1/3/2022 7:00,19,0
1/3/2022 7:10,23,0
1/3/2022 7:20,25,0
1/3/2022 7:30,21,0
1/3/2022 7:40,21,0
1/3/2022 7:50,21,0
1/3/2022 8:00,18,0
1/3/2022 8:10,20,0
1/3/2022 8:20,12,0
1/3/2022 8:30,15,0
1/3/2022 8:40,25,0
1/3/2022 8:50,27,0
1/3/2022 9:00,27,0
1/3/2022 9:10,33,0
1/3/2022 9:20,28,0
1/3/2022 9:30,27,0
1/3/2022 9:40,31,0
1/3/2022 9:50,26,0
1/3/2022 10:00,20,0
1/3/2022 10:10,32,0
1/3/2022 10:20,18,0
1/3/2022 10:30,28,0
1/3/2022 10:40,29,0
1/3/2022 10:50,34,0
1/3/2022 11:00,34,0
1/3/2022 11:10,18,0
1/3/2022 11:20,27,0
1/3/2022 11:30,23,0
1/3/2022 11:40,32,0
1/3/2022 11:50,22,0
1/3/2022 12:00,34,0
1/3/2022 12:10,27,0
1/3/2022 12:20,33,0
1/3/2022 12:30,42,0
1/3/2022 12:40,34,0
1/3/2022 12:50,36,0
1/3/2022 13:00,39,0
1/3/2022 13:10,39,0
1/3/2022 13:20,39,0
1/3/2022 13:30,34,0
1/3/2022 13:40,51,0
1/3/2022 13:50,46,0
1/3/2022 14:00,39,0
1/3/2022 14:10,41,0
1/3/2022 14:20,34,0
1/3/2022 14:30,25,0
1/3/2022 14:40,41,0
1/3/2022 14:50,33,0
1/3/2022 15:00,31,0
1/3/2022 15:10,54,0
1/3/2022 15:20,48,0
1/3/2022 15:30,49,0
1/3/2022 15:40,50,0
1/3/2022 15:50,45,0
1/3/2022 16:00,45,0
1/3/2022 16:10,42,0
1/3/2022 16:20,60,0
1/3/2022 16:30,49,0
